invoice,customer_id,invoice_date,country,is_cancelled
552418,13971,2011-05-09 12:42:00,United Kingdom,False
552441,16359,2011-05-09 12:58:00,United Kingdom,False
552442,14667,2011-05-09 13:03:00,United Kingdom,False
552443,,2011-05-09 13:05:00,United Kingdom,False
552444,17634,2011-05-09 13:10:00,United Kingdom,False
552445,16839,2011-05-09 13:27:00,United Kingdom,False
552446,16729,2011-05-09 13:28:00,United Kingdom,False
552447,16729,2011-05-09 13:43:00,United Kingdom,False
552448,18120,2011-05-09 13:45:00,United Kingdom,False
552449,12355,2011-05-09 13:49:00,Bahrain,False
552450,13798,2011-05-09 13:51:00,United Kingdom,False
552451,14543,2011-05-09 13:59:00,United Kingdom,False
552452,13752,2011-05-09 14:02:00,United Kingdom,False
552453,12840,2011-05-09 14:10:00,United Kingdom,False
552454,18172,2011-05-09 14:22:00,United Kingdom,False
552456,13999,2011-05-09 14:40:00,United Kingdom,False
552457,16477,2011-05-09 14:40:00,United Kingdom,False
552460,13178,2011-05-09 14:44:00,United Kingdom,False
552461,17723,2011-05-09 14:44:00,United Kingdom,False
552463,14699,2011-05-09 14:54:00,United Kingdom,False
552464,12726,2011-05-09 15:12:00,France,False
552465,16242,2011-05-09 15:17:00,United Kingdom,False
552466,13458,2011-05-09 15:21:00,United Kingdom,False
552467,15249,2011-05-09 15:29:00,United Kingdom,False
552468,13141,2011-05-09 15:33:00,United Kingdom,False
552469,12867,2011-05-09 15:34:00,United Kingdom,False
552472,16503,2011-05-09 15:48:00,United Kingdom,False
552479,12821,2011-05-09 15:51:00,United Kingdom,False
552491,17033,2011-05-09 16:01:00,United Kingdom,False
552492,12888,2011-05-09 16:02:00,United Kingdom,False
552493,,2011-05-09 16:21:00,United Kingdom,False
552508,,2011-05-09 16:27:00,United Kingdom,False
552514,,2011-05-09 16:30:00,United Kingdom,False
552520,,2011-05-09 16:34:00,United Kingdom,False
552521,16668,2011-05-09 16:35:00,United Kingdom,False
552522,,2011-05-09 16:37:00,United Kingdom,False
552523,15797,2011-05-09 16:38:00,United Kingdom,False
552524,,2011-05-09 16:39:00,United Kingdom,False
552525,,2011-05-09 16:41:00,United Kingdom,False
552526,17576,2011-05-09 16:42:00,United Kingdom,False
552527,,2011-05-09 16:48:00,United Kingdom,False
552528,17218,2011-05-09 16:59:00,United Kingdom,False
552529,14541,2011-05-09 17:24:00,United Kingdom,False
552530,13055,2011-05-10 08:58:00,United Kingdom,False
552531,13742,2011-05-10 09:35:00,United Kingdom,False
552532,15615,2011-05-10 09:39:00,United Kingdom,False
552533,13767,2011-05-10 09:41:00,United Kingdom,False
552534,,2011-05-10 09:58:00,United Kingdom,False
552536,14209,2011-05-10 10:00:00,United Kingdom,False
552537,17315,2011-05-10 10:11:00,United Kingdom,False
552538,13692,2011-05-10 10:11:00,United Kingdom,False
552539,,2011-05-10 10:17:00,EIRE,False
552540,,2011-05-10 10:18:00,EIRE,False
552541,,2011-05-10 10:19:00,EIRE,False
552542,16841,2011-05-10 10:20:00,United Kingdom,False
552543,12399,2011-05-10 10:22:00,Belgium,False
552544,13320,2011-05-10 10:29:00,United Kingdom,False
552545,13320,2011-05-10 10:30:00,United Kingdom,False
552547,13098,2011-05-10 10:34:00,United Kingdom,False
552548,16357,2011-05-10 10:35:00,United Kingdom,False
552549,15674,2011-05-10 10:39:00,United Kingdom,False
552550,13881,2011-05-10 10:43:00,United Kingdom,False
552551,15433,2011-05-10 10:45:00,United Kingdom,False
552554,12843,2011-05-10 11:04:00,United Kingdom,False
552555,18242,2011-05-10 11:20:00,United Kingdom,False
552557,16696,2011-05-10 11:31:00,United Kingdom,False
552558,14766,2011-05-10 11:33:00,United Kingdom,False
552559,15865,2011-05-10 11:44:00,United Kingdom,False
552560,17581,2011-05-10 11:48:00,United Kingdom,False
552561,17581,2011-05-10 11:49:00,United Kingdom,False
552562,17581,2011-05-10 11:50:00,United Kingdom,False
552563,17597,2011-05-10 11:54:00,United Kingdom,False
552565,15381,2011-05-10 11:55:00,United Kingdom,False
552566,13694,2011-05-10 11:56:00,United Kingdom,False
552567,12971,2011-05-10 12:00:00,United Kingdom,False
552571,14688,2011-05-10 12:08:00,United Kingdom,False
552572,14680,2011-05-10 12:11:00,United Kingdom,False
552573,16306,2011-05-10 12:12:00,United Kingdom,False
552574,15311,2011-05-10 12:20:00,United Kingdom,False
552575,14397,2011-05-10 12:25:00,United Kingdom,False
552576,13242,2011-05-10 12:26:00,United Kingdom,False
552577,13242,2011-05-10 12:28:00,United Kingdom,False
552614,14849,2011-05-10 12:51:00,United Kingdom,False
552624,14505,2011-05-10 12:53:00,United Kingdom,False
552631,12684,2011-05-10 12:55:00,France,False
552638,17700,2011-05-10 13:00:00,United Kingdom,False
552639,15134,2011-05-10 13:18:00,United Kingdom,False
552640,17841,2011-05-10 13:19:00,United Kingdom,False
552641,16525,2011-05-10 13:20:00,United Kingdom,False
552642,14288,2011-05-10 13:22:00,United Kingdom,False
552643,16791,2011-05-10 13:24:00,United Kingdom,False
552644,15063,2011-05-10 13:25:00,United Kingdom,False
552645,16791,2011-05-10 13:26:00,United Kingdom,False
552646,14078,2011-05-10 13:26:00,United Kingdom,False
552647,13012,2011-05-10 13:33:00,United Kingdom,False
552648,17581,2011-05-10 13:40:00,United Kingdom,False
552649,12592,2011-05-10 13:44:00,Germany,False
552651,16431,2011-05-10 14:09:00,United Kingdom,False
552652,14591,2011-05-10 14:09:00,United Kingdom,False
552653,,2011-05-10 14:12:00,United Kingdom,False
552654,15756,2011-05-10 14:20:00,United Kingdom,False
552655,14587,2011-05-10 14:22:00,United Kingdom,False
552656,12712,2011-05-10 14:46:00,Germany,False
552657,18041,2011-05-10 14:51:00,United Kingdom,False
552658,14534,2011-05-10 14:57:00,United Kingdom,False
552659,,2011-05-10 15:03:00,United Kingdom,False
552660,,2011-05-10 15:03:00,United Kingdom,False
552661,14051,2011-05-10 15:04:00,United Kingdom,False
552662,,2011-05-10 15:04:00,United Kingdom,False
552663,,2011-05-10 15:04:00,United Kingdom,False
552664,14051,2011-05-10 15:05:00,United Kingdom,False
552665,,2011-05-10 15:05:00,United Kingdom,False
552666,,2011-05-10 15:05:00,United Kingdom,False
552667,,2011-05-10 15:05:00,United Kingdom,False
552668,,2011-05-10 15:05:00,United Kingdom,False
552669,16710,2011-05-10 15:05:00,United Kingdom,False
552670,,2011-05-10 15:06:00,United Kingdom,False
552671,,2011-05-10 15:06:00,United Kingdom,False
552672,,2011-05-10 15:06:00,United Kingdom,False
552673,,2011-05-10 15:07:00,United Kingdom,False
552674,,2011-05-10 15:07:00,United Kingdom,False
552675,,2011-05-10 15:07:00,United Kingdom,False
552676,,2011-05-10 15:07:00,United Kingdom,False
552677,,2011-05-10 15:07:00,United Kingdom,False
552678,,2011-05-10 15:08:00,United Kingdom,False
552681,,2011-05-10 15:08:00,United Kingdom,False
552683,,2011-05-10 15:09:00,United Kingdom,False
552684,,2011-05-10 15:09:00,United Kingdom,False
552687,,2011-05-10 15:09:00,United Kingdom,False
552690,16676,2011-05-10 15:10:00,United Kingdom,False
552692,13990,2011-05-10 15:19:00,United Kingdom,False
552693,12748,2011-05-10 15:22:00,United Kingdom,False
552694,12749,2011-05-10 15:25:00,United Kingdom,False
552695,16320,2011-05-10 15:31:00,Unspecified,False
552696,13592,2011-05-10 15:48:00,United Kingdom,False
552697,13695,2011-05-10 15:49:00,United Kingdom,False
552699,16210,2011-05-10 15:52:00,United Kingdom,False
552702,,2011-05-10 16:00:00,United Kingdom,False
552703,14462,2011-05-10 16:00:00,United Kingdom,False
552708,13487,2011-05-10 16:19:00,United Kingdom,False
552710,13098,2011-05-11 07:35:00,United Kingdom,False
552711,16143,2011-05-11 08:32:00,United Kingdom,False
552712,17634,2011-05-11 08:34:00,United Kingdom,False
552713,,2011-05-11 09:06:00,United Kingdom,False
552714,17164,2011-05-11 09:28:00,United Kingdom,False
552715,12921,2011-05-11 09:35:00,United Kingdom,False
552716,12921,2011-05-11 09:36:00,United Kingdom,False
552717,12483,2011-05-11 09:42:00,Sweden,False
552721,14691,2011-05-11 09:55:00,United Kingdom,False
552723,16229,2011-05-11 10:18:00,United Kingdom,False
552724,13418,2011-05-11 10:29:00,United Kingdom,False
552725,13418,2011-05-11 10:30:00,United Kingdom,False
552726,14920,2011-05-11 10:31:00,United Kingdom,False
552727,14920,2011-05-11 10:32:00,United Kingdom,False
552728,13089,2011-05-11 10:35:00,United Kingdom,False
552729,13089,2011-05-11 10:36:00,United Kingdom,False
552730,16837,2011-05-11 10:42:00,United Kingdom,False
552731,12372,2011-05-11 10:43:00,Denmark,False
552732,17428,2011-05-11 10:47:00,United Kingdom,False
552733,,2011-05-11 10:48:00,United Kingdom,False
552734,17428,2011-05-11 10:49:00,United Kingdom,False
552735,17428,2011-05-11 10:49:00,United Kingdom,False
552763,,2011-05-11 11:33:00,United Kingdom,False
552764,17489,2011-05-11 11:34:00,United Kingdom,False
552766,,2011-05-11 11:41:00,United Kingdom,False
552767,,2011-05-11 11:42:00,United Kingdom,False
552768,,2011-05-11 11:43:00,United Kingdom,False
552769,16241,2011-05-11 11:47:00,United Kingdom,False
552770,13404,2011-05-11 11:57:00,United Kingdom,False
552779,13013,2011-05-11 12:13:00,United Kingdom,False
552786,16029,2011-05-11 12:14:00,United Kingdom,False
552789,16029,2011-05-11 12:15:00,United Kingdom,False
552802,16115,2011-05-11 12:23:00,United Kingdom,False
552803,14573,2011-05-11 12:32:00,United Kingdom,False
552804,15615,2011-05-11 12:32:00,United Kingdom,False
552806,15729,2011-05-11 12:36:00,United Kingdom,False
552811,17677,2011-05-11 12:43:00,United Kingdom,False
552813,15079,2011-05-11 12:44:00,United Kingdom,False
552814,15079,2011-05-11 12:45:00,United Kingdom,False
552815,17677,2011-05-11 12:46:00,United Kingdom,False
552816,15521,2011-05-11 12:47:00,United Kingdom,False
552817,13136,2011-05-11 12:47:00,United Kingdom,False
552818,17770,2011-05-11 12:48:00,United Kingdom,False
552819,16652,2011-05-11 12:50:00,United Kingdom,False
552820,16644,2011-05-11 12:53:00,United Kingdom,False
552821,18118,2011-05-11 12:58:00,United Kingdom,False
552822,15521,2011-05-11 12:59:00,United Kingdom,False
552823,14731,2011-05-11 13:06:00,United Kingdom,False
552824,14056,2011-05-11 13:16:00,United Kingdom,False
552825,15296,2011-05-11 13:18:00,United Kingdom,False
552826,14277,2011-05-11 13:20:00,France,False
552827,18144,2011-05-11 13:20:00,United Kingdom,False
552828,13662,2011-05-11 13:23:00,United Kingdom,False
552829,12748,2011-05-11 13:42:00,United Kingdom,False
552830,15187,2011-05-11 13:49:00,United Kingdom,False
552831,13052,2011-05-11 14:12:00,United Kingdom,False
552832,,2011-05-11 14:13:00,United Kingdom,False
552833,18133,2011-05-11 14:14:00,United Kingdom,False
552834,,2011-05-11 14:15:00,United Kingdom,False
552835,17664,2011-05-11 14:17:00,United Kingdom,False
552837,12901,2011-05-11 14:24:00,United Kingdom,False
552838,15732,2011-05-11 14:24:00,United Kingdom,False
552839,14367,2011-05-11 14:25:00,United Kingdom,False
552840,12901,2011-05-11 14:25:00,United Kingdom,False
552842,17888,2011-05-11 14:29:00,United Kingdom,False
552843,14649,2011-05-11 14:37:00,United Kingdom,False
552844,12649,2011-05-11 14:37:00,Germany,False
552845,14646,2011-05-11 14:37:00,Netherlands,False
552846,14646,2011-05-11 14:38:00,Netherlands,False
552847,14649,2011-05-11 14:42:00,United Kingdom,False
552848,14367,2011-05-11 14:49:00,United Kingdom,False
552850,14367,2011-05-11 14:54:00,United Kingdom,False
552851,12731,2011-05-11 15:07:00,France,False
552852,16712,2011-05-11 15:08:00,United Kingdom,False
552853,16712,2011-05-11 15:13:00,United Kingdom,False
552854,14748,2011-05-11 15:16:00,United Kingdom,False
552855,15815,2011-05-11 15:17:00,United Kingdom,False
552857,,2011-05-11 15:34:00,United Kingdom,False
552859,13069,2011-05-11 16:10:00,United Kingdom,False
552860,17889,2011-05-11 16:26:00,United Kingdom,False
552861,12748,2011-05-11 16:28:00,United Kingdom,False
552862,,2011-05-11 16:51:00,United Kingdom,False
552864,13235,2011-05-11 17:13:00,United Kingdom,False
552865,,2011-05-11 17:16:00,United Kingdom,False
552866,,2011-05-11 17:36:00,United Kingdom,False
552867,15513,2011-05-12 08:36:00,United Kingdom,False
552868,15513,2011-05-12 08:39:00,United Kingdom,False
552869,15106,2011-05-12 08:41:00,United Kingdom,False
552870,15513,2011-05-12 08:42:00,United Kingdom,False
552871,12693,2011-05-12 08:52:00,Germany,False
552872,16985,2011-05-12 09:09:00,United Kingdom,False
552873,16985,2011-05-12 09:11:00,United Kingdom,False
552874,12621,2011-05-12 09:40:00,Germany,False
552875,12621,2011-05-12 09:41:00,Germany,False
552877,14883,2011-05-12 09:49:00,United Kingdom,False
552878,12625,2011-05-12 09:54:00,Germany,False
552879,12976,2011-05-12 09:55:00,United Kingdom,False
552880,18245,2011-05-12 09:59:00,United Kingdom,False
552881,18245,2011-05-12 10:03:00,United Kingdom,False
552882,14646,2011-05-12 10:10:00,Netherlands,False
552883,14646,2011-05-12 10:13:00,Netherlands,False
552884,12395,2011-05-12 10:15:00,Belgium,False
552885,14646,2011-05-12 10:15:00,Netherlands,False
552886,16244,2011-05-12 10:18:00,United Kingdom,False
552887,13092,2011-05-12 10:22:00,United Kingdom,False
552888,15061,2011-05-12 10:23:00,United Kingdom,False
552890,14233,2011-05-12 10:45:00,United Kingdom,False
552891,14681,2011-05-12 10:45:00,United Kingdom,False
552892,,2011-05-12 10:48:00,United Kingdom,False
552893,14421,2011-05-12 10:49:00,United Kingdom,False
552894,14606,2011-05-12 10:53:00,United Kingdom,False
552904,16013,2011-05-12 11:07:00,United Kingdom,False
552905,15974,2011-05-12 11:10:00,United Kingdom,False
552945,15953,2011-05-12 11:44:00,United Kingdom,False
552946,12683,2011-05-12 11:50:00,France,False
552947,16943,2011-05-12 11:57:00,United Kingdom,False
552948,18136,2011-05-12 11:59:00,United Kingdom,False
552949,16033,2011-05-12 12:01:00,United Kingdom,False
552950,16116,2011-05-12 12:01:00,United Kingdom,False
552951,14988,2011-05-12 12:05:00,United Kingdom,False
552952,13837,2011-05-12 12:10:00,United Kingdom,False
552953,16745,2011-05-12 12:11:00,United Kingdom,False
552954,14064,2011-05-12 12:30:00,United Kingdom,False
552955,13113,2011-05-12 12:30:00,United Kingdom,False
552956,12431,2011-05-12 12:34:00,Australia,False
552957,17404,2011-05-12 12:36:00,Sweden,False
552958,15498,2011-05-12 12:49:00,United Kingdom,False
552959,12748,2011-05-12 12:53:00,United Kingdom,False
552960,18218,2011-05-12 12:53:00,United Kingdom,False
552961,15489,2011-05-12 12:54:00,United Kingdom,False
552962,14364,2011-05-12 12:56:00,United Kingdom,False
552963,16743,2011-05-12 12:57:00,United Kingdom,False
552964,16057,2011-05-12 13:05:00,United Kingdom,False
552965,13477,2011-05-12 13:10:00,United Kingdom,False
552966,16057,2011-05-12 13:10:00,United Kingdom,False
552967,16006,2011-05-12 13:12:00,United Kingdom,False
552968,16184,2011-05-12 13:33:00,United Kingdom,False
552969,14021,2011-05-12 13:37:00,United Kingdom,False
552970,17388,2011-05-12 13:41:00,United Kingdom,False
552971,14738,2011-05-12 13:41:00,United Kingdom,False
552972,16043,2011-05-12 13:43:00,United Kingdom,False
552973,16186,2011-05-12 13:53:00,United Kingdom,False
552974,16186,2011-05-12 13:54:00,United Kingdom,False
552975,17932,2011-05-12 13:58:00,United Kingdom,False
552977,18221,2011-05-12 14:13:00,United Kingdom,False
552978,12590,2011-05-12 14:46:00,Germany,False
552979,,2011-05-12 14:49:00,United Kingdom,False
552980,12590,2011-05-12 14:52:00,Germany,False
552988,14853,2011-05-12 15:17:00,United Kingdom,False
552990,17667,2011-05-12 15:17:00,United Kingdom,False
553000,17667,2011-05-12 15:21:00,United Kingdom,False
553001,17658,2011-05-12 15:23:00,United Kingdom,False
553002,13263,2011-05-12 15:26:00,United Kingdom,False
553003,13263,2011-05-12 15:32:00,United Kingdom,False
553004,17764,2011-05-12 16:11:00,United Kingdom,False
553005,14651,2011-05-12 16:29:00,United Kingdom,False
553006,15544,2011-05-12 16:45:00,United Kingdom,False
553007,14000,2011-05-12 16:50:00,United Kingdom,False
553008,17315,2011-05-12 16:52:00,United Kingdom,False
553009,13601,2011-05-12 16:52:00,United Kingdom,False
553011,14390,2011-05-12 17:03:00,United Kingdom,False
553012,17671,2011-05-12 18:13:00,United Kingdom,False
553013,,2011-05-12 18:19:00,United Kingdom,False
553014,13451,2011-05-12 18:49:00,United Kingdom,False
553015,12748,2011-05-12 18:55:00,United Kingdom,False
553016,12748,2011-05-12 18:58:00,United Kingdom,False
553017,12757,2011-05-12 19:01:00,Portugal,False
553018,12757,2011-05-12 19:02:00,Portugal,False
553021,18172,2011-05-12 19:22:00,United Kingdom,False
553022,18172,2011-05-12 19:23:00,United Kingdom,False
553034,17970,2011-05-12 20:03:00,United Kingdom,False
553035,17337,2011-05-12 20:13:00,United Kingdom,False
553036,15129,2011-05-13 08:09:00,United Kingdom,False
553037,12471,2011-05-13 08:10:00,Germany,False
553038,12471,2011-05-13 08:11:00,Germany,False
553039,16422,2011-05-13 08:21:00,United Kingdom,False
553040,15981,2011-05-13 08:58:00,United Kingdom,False
553041,,2011-05-13 09:01:00,United Kingdom,False
553042,15845,2011-05-13 09:01:00,United Kingdom,False
553043,13953,2011-05-13 09:21:00,United Kingdom,False
553044,12682,2011-05-13 09:24:00,France,False
553045,12770,2011-05-13 09:33:00,Japan,False
553046,13534,2011-05-13 09:37:00,United Kingdom,False
553047,13534,2011-05-13 09:38:00,United Kingdom,False
553048,14291,2011-05-13 10:02:00,United Kingdom,False
553049,14291,2011-05-13 10:03:00,United Kingdom,False
553050,15498,2011-05-13 10:09:00,United Kingdom,False
553051,15498,2011-05-13 10:11:00,United Kingdom,False
553052,15251,2011-05-13 10:14:00,United Kingdom,False
553053,12857,2011-05-13 10:20:00,United Kingdom,False
553054,17886,2011-05-13 10:22:00,United Kingdom,False
553055,16618,2011-05-13 10:35:00,United Kingdom,False
553056,16618,2011-05-13 10:37:00,United Kingdom,False
553057,16161,2011-05-13 10:41:00,United Kingdom,False
553058,17790,2011-05-13 10:44:00,United Kingdom,False
553059,16660,2011-05-13 10:44:00,United Kingdom,False
553060,15826,2011-05-13 10:44:00,United Kingdom,False
553061,17238,2011-05-13 11:12:00,United Kingdom,False
553062,13629,2011-05-13 11:25:00,United Kingdom,False
553063,13018,2011-05-13 11:38:00,United Kingdom,False
553064,13018,2011-05-13 11:39:00,United Kingdom,False
553067,16871,2011-05-13 11:44:00,United Kingdom,False
553074,15529,2011-05-13 11:45:00,United Kingdom,False
553088,16180,2011-05-13 11:53:00,United Kingdom,False
553093,13798,2011-05-13 11:54:00,United Kingdom,False
553095,16180,2011-05-13 11:54:00,United Kingdom,False
553099,13798,2011-05-13 11:56:00,United Kingdom,False
553100,,2011-05-13 11:57:00,United Kingdom,False
553102,12980,2011-05-13 11:58:00,United Kingdom,False
553120,17139,2011-05-13 12:12:00,United Kingdom,False
553125,17139,2011-05-13 12:13:00,United Kingdom,False
553129,17765,2011-05-13 12:34:00,United Kingdom,False
553130,17398,2011-05-13 12:41:00,United Kingdom,False
553131,16401,2011-05-13 12:44:00,United Kingdom,False
553134,15382,2011-05-13 12:50:00,United Kingdom,False
553140,15373,2011-05-13 12:53:00,United Kingdom,False
553141,15907,2011-05-13 13:01:00,United Kingdom,False
553142,14527,2011-05-13 13:05:00,United Kingdom,False
553143,12695,2011-05-13 13:15:00,France,False
553144,17669,2011-05-13 13:29:00,United Kingdom,False
553145,14342,2011-05-13 13:50:00,United Kingdom,False
553146,14873,2011-05-13 13:52:00,United Kingdom,False
553147,,2011-05-13 13:58:00,United Kingdom,False
553148,,2011-05-13 14:09:00,Hong Kong,False
553149,14226,2011-05-13 14:16:00,United Kingdom,False
553151,13089,2011-05-13 14:53:00,United Kingdom,False
553152,13089,2011-05-13 14:55:00,United Kingdom,False
553153,13089,2011-05-13 14:56:00,United Kingdom,False
553154,17061,2011-05-13 14:57:00,United Kingdom,False
553155,13089,2011-05-13 14:57:00,United Kingdom,False
553156,17841,2011-05-13 14:58:00,United Kingdom,False
553157,,2011-05-13 15:09:00,United Kingdom,False
553158,14194,2011-05-13 15:24:00,United Kingdom,False
553159,14194,2011-05-13 15:25:00,United Kingdom,False
553160,14194,2011-05-13 15:26:00,United Kingdom,False
553161,12681,2011-05-13 15:48:00,France,False
553162,,2011-05-13 15:53:00,United Kingdom,False
553163,,2011-05-13 16:10:00,United Kingdom,False
553164,17961,2011-05-13 16:12:00,United Kingdom,False
553165,13623,2011-05-13 16:12:00,United Kingdom,False
553166,17655,2011-05-13 16:14:00,United Kingdom,False
553167,,2011-05-13 16:19:00,United Kingdom,False
553168,15159,2011-05-13 16:24:00,United Kingdom,False
553169,15159,2011-05-13 16:26:00,United Kingdom,False
553170,14676,2011-05-13 16:57:00,United Kingdom,False
553171,,2011-05-13 17:05:00,United Kingdom,False
553172,14031,2011-05-13 17:15:00,United Kingdom,False
553173,17400,2011-05-13 17:34:00,United Kingdom,False
553174,16206,2011-05-15 11:04:00,United Kingdom,False
553175,,2011-05-15 11:17:00,United Kingdom,False
553176,14689,2011-05-15 11:22:00,United Kingdom,False
553177,13094,2011-05-15 11:23:00,United Kingdom,False
553178,17302,2011-05-15 11:29:00,United Kingdom,False
553179,15440,2011-05-15 11:30:00,United Kingdom,False
553180,16466,2011-05-15 11:35:00,United Kingdom,False
553181,16168,2011-05-15 11:43:00,United Kingdom,False
553182,17107,2011-05-15 12:21:00,United Kingdom,False
553183,16076,2011-05-15 12:31:00,United Kingdom,False
553184,13232,2011-05-15 12:33:00,United Kingdom,False
553185,17504,2011-05-15 12:35:00,United Kingdom,False
553186,13183,2011-05-15 12:46:00,United Kingdom,False
553187,16809,2011-05-15 12:53:00,United Kingdom,False
553188,15379,2011-05-15 12:55:00,United Kingdom,False
553189,15033,2011-05-15 13:14:00,United Kingdom,False
553190,15164,2011-05-15 13:14:00,United Kingdom,False
553191,13118,2011-05-15 13:22:00,United Kingdom,False
553192,15333,2011-05-15 13:27:00,United Kingdom,False
553193,15081,2011-05-15 13:31:00,United Kingdom,False
553194,16283,2011-05-15 13:37:00,United Kingdom,False
553195,12599,2011-05-15 13:45:00,France,False
553196,17114,2011-05-15 14:15:00,United Kingdom,False
553197,17263,2011-05-15 14:32:00,United Kingdom,False
553198,13752,2011-05-15 14:48:00,United Kingdom,False
553199,17758,2011-05-15 15:13:00,United Kingdom,False
553200,16034,2011-05-15 15:14:00,United Kingdom,False
553201,17758,2011-05-15 15:31:00,United Kingdom,False
553202,15854,2011-05-15 16:02:00,United Kingdom,False
553203,14911,2011-05-15 16:10:00,EIRE,False
553204,16877,2011-05-15 16:13:00,United Kingdom,False
553205,15813,2011-05-16 08:13:00,United Kingdom,False
553206,14156,2011-05-16 08:16:00,EIRE,False
553207,17001,2011-05-16 09:02:00,United Kingdom,False
553208,12674,2011-05-16 09:10:00,France,False
553209,13777,2011-05-16 09:23:00,United Kingdom,False
553210,14016,2011-05-16 09:40:00,EIRE,False
553211,15358,2011-05-16 09:40:00,United Kingdom,False
553212,15358,2011-05-16 09:42:00,United Kingdom,False
553213,13408,2011-05-16 09:49:00,United Kingdom,False
553214,13408,2011-05-16 09:49:00,United Kingdom,False
553215,13408,2011-05-16 09:50:00,United Kingdom,False
553216,13408,2011-05-16 09:52:00,United Kingdom,False
553217,13408,2011-05-16 09:52:00,United Kingdom,False
553218,13408,2011-05-16 09:54:00,United Kingdom,False
553219,13769,2011-05-16 09:57:00,United Kingdom,False
553220,13319,2011-05-16 09:57:00,United Kingdom,False
553221,16607,2011-05-16 09:58:00,United Kingdom,False
553223,12993,2011-05-16 10:28:00,United Kingdom,False
553224,17228,2011-05-16 10:40:00,United Kingdom,False
553225,16912,2011-05-16 10:41:00,United Kingdom,False
553226,16912,2011-05-16 10:43:00,United Kingdom,False
553227,14211,2011-05-16 10:46:00,United Kingdom,False
553228,16496,2011-05-16 10:48:00,United Kingdom,False
553229,15039,2011-05-16 10:50:00,United Kingdom,False
553235,13018,2011-05-16 11:13:00,United Kingdom,False
553239,16226,2011-05-16 11:31:00,United Kingdom,False
553315,16705,2011-05-16 12:03:00,United Kingdom,False
553316,12682,2011-05-16 12:04:00,France,False
553317,16705,2011-05-16 12:04:00,United Kingdom,False
553319,16705,2011-05-16 12:05:00,United Kingdom,False
553339,15125,2011-05-16 12:19:00,United Kingdom,False
553340,15125,2011-05-16 12:20:00,United Kingdom,False
553341,16293,2011-05-16 12:25:00,United Kingdom,False
553342,16293,2011-05-16 12:26:00,United Kingdom,False
553343,16642,2011-05-16 12:35:00,United Kingdom,False
553344,14952,2011-05-16 12:45:00,United Kingdom,False
553345,16729,2011-05-16 12:53:00,United Kingdom,False
553346,17054,2011-05-16 12:57:00,United Kingdom,False
553347,14755,2011-05-16 12:59:00,United Kingdom,False
553348,14911,2011-05-16 13:20:00,EIRE,False
553349,,2011-05-16 13:31:00,United Kingdom,False
553350,12871,2011-05-16 13:32:00,United Kingdom,False
553351,18118,2011-05-16 13:35:00,United Kingdom,False
553352,13089,2011-05-16 13:41:00,United Kingdom,False
553353,,2011-05-16 13:47:00,United Kingdom,False
553356,14038,2011-05-16 14:05:00,United Kingdom,False
553357,12684,2011-05-16 14:17:00,France,False
553363,13650,2011-05-16 14:19:00,United Kingdom,False
553368,18102,2011-05-16 14:24:00,United Kingdom,False
553369,15044,2011-05-16 14:30:00,United Kingdom,False
553371,17288,2011-05-16 14:32:00,United Kingdom,False
553374,14489,2011-05-16 14:51:00,United Kingdom,False
553375,14911,2011-05-16 14:52:00,EIRE,False
553377,14888,2011-05-16 14:58:00,United Kingdom,False
553379,14676,2011-05-16 15:28:00,United Kingdom,False
553380,17190,2011-05-16 15:29:00,United Kingdom,False
553381,13456,2011-05-16 15:34:00,United Kingdom,False
553382,14217,2011-05-16 15:47:00,United Kingdom,False
553383,18230,2011-05-16 15:48:00,United Kingdom,False
553384,16899,2011-05-16 15:53:00,United Kingdom,False
553385,16710,2011-05-16 15:53:00,United Kingdom,False
553386,13381,2011-05-16 16:22:00,United Kingdom,False
553387,,2011-05-16 16:33:00,United Kingdom,False
553388,15910,2011-05-16 16:36:00,United Kingdom,False
553389,,2011-05-16 16:37:00,United Kingdom,False
553390,17841,2011-05-16 16:41:00,United Kingdom,False
553391,,2011-05-16 16:42:00,United Kingdom,False
553392,16131,2011-05-16 16:44:00,United Kingdom,False
553393,,2011-05-16 16:46:00,United Kingdom,False
553394,,2011-05-16 16:47:00,United Kingdom,False
553395,,2011-05-16 16:47:00,United Kingdom,False
553396,,2011-05-16 16:48:00,United Kingdom,False
553398,,2011-05-16 17:07:00,United Kingdom,False
553399,,2011-05-16 17:08:00,United Kingdom,False
553400,,2011-05-16 17:09:00,United Kingdom,False
553401,,2011-05-16 17:10:00,United Kingdom,False
553402,17898,2011-05-16 17:13:00,United Kingdom,False
553403,18061,2011-05-17 08:18:00,United Kingdom,False
553404,14952,2011-05-17 08:34:00,United Kingdom,False
553405,14952,2011-05-17 08:37:00,United Kingdom,False
553406,14952,2011-05-17 08:38:00,United Kingdom,False
553408,13976,2011-05-17 09:13:00,United Kingdom,False
553410,14320,2011-05-17 09:24:00,United Kingdom,False
553411,12714,2011-05-17 09:28:00,France,False
553412,14344,2011-05-17 09:40:00,United Kingdom,False
553413,,2011-05-17 09:45:00,United Kingdom,False
553415,12463,2011-05-17 10:02:00,Belgium,False
553416,18198,2011-05-17 10:04:00,United Kingdom,False
553417,13871,2011-05-17 10:08:00,United Kingdom,False
553418,18257,2011-05-17 10:10:00,United Kingdom,False
